ZT0_1	ZT0_2	ZT0_3	ZT3_1	ZT3_2	ZT3_3	ZT6_1	ZT6_2	ZT6_3	ZT9_1	ZT9_2	ZT9_3	ZT12_1	ZT12_2	ZT12_3	ZT15_1	ZT15_2	ZT15_3	ZT18_1	ZT18_2	ZT18_3	ZT21_1	ZT21_2	ZT21_3
ostta11g03110	8.481929	8.633888	8.96855	8.184158	8.663177	8.817824	7.081523	7.288731	7.36081	5.59711	6.400073	6.22106	6.408099	6.42509	6.766916	6.354072	6.293792	6.180707	6.142774	6.550625	6.331188	6.615372	7.30622	7.225282
ostta11g03130	7.884216	7.674527	7.565413	8.290825	8.347824	8.358996	7.71327	7.715179	7.854104	6.739853	7.281313	7.387112	6.824867	6.861545	6.918817	6.579018	6.561747	6.624723	6.431067	6.365766	6.450511	6.803102	6.914727	7.163932
ostta11g03140	7.840420445	8.089176473	8.337932501	7.570070537	8.082773825	8.122051241	6.025365867	5.72514556	5.863510853	4.944338204	4.814328815	5.245032374	6.039654953	6.270003122	6.094886274	6.950084945	7.143648604	7.020261956	7.113639807	7.607018973	7.748606248	6.992401304	7.8299569555	7.847997992
ostta11g03150	8.442818	8.994427	9.36133	7.717429	7.615098	7.927529	7.353469	7.741332	7.779099	7.091301	7.37452	7.592098	7.263526	7.079129	7.124082	7.306226	7.394001	7.370052	7.459445	7.811477	7.486586	7.665649	8.135128	8.076648
ostta11g03160	7.929997012	7.883604246	7.748205862	7.893958097	6.612472184	6.887813541	8.0344821595	8.163749387	7.905214932	7.519142651	7.955633329	7.599482051	7.487615655	8.00123283	8.514850005	7.553033711	7.393302324	7.245836171	6.942206454	6.796938991	6.818738387	7.500936354	6.783934274	6.543837213
ostta11g03170	7.354899	7.859313	7.826813	4.594806	5.307646	5.058372	4.15996	3.567354	3.493529	5.253276	4.414836	4.11457	5.994163	5.923257	5.729309	7.546693	7.570231	7.39823	7.838877	8.1946	8.100692	7.958854	8.085752	7.973707
ostta11g03180	8.212393	5.816455	5.528773	7.125223	5.570615	5.64513	8.743459	7.63698	7.516941	8.428309	7.863855	8.031242	7.844328	7.920426	8.354113	7.152607	5.64179	5.488065	7.22202	5.177465	5.012425	6.560199	5.06971	5.019445
ostta11g03190	8.267921	7.303492	7.125453	7.976073	7.568694	7.438409	7.717234	7.663925	7.493396	7.197109	7.174308	7.003875	6.78266	6.84836	6.760196	6.990969	7.13915	6.988587	7.268694	6.846307	6.847296	7.411752	6.687252	6.603089
ostta11g03200	9.23218	9.340052	9.877955	8.235248	8.185618	8.14498	7.529822	7.457463	7.304259	7.526732	7.533894	7.15449	7.360651	7.250755	7.087736	7.650988	7.845175	7.884125	8.068811	8.622393	8.551341	8.554384	9.193668	9.048536
ostta11g03210	7.668711	8.083691	8.086854	6.557931	7.352374	7.366055	4.984504	4.382377	4.552482	4.332528	4.261238	4.496967	6.128959	6.095398	6.07102	7.430753	7.699128	7.750818	7.672182	8.17172	8.156413	7.397241	8.021967	8.126087
ostta11g03220	9.099965	9.028276	9.541021	6.789431	7.116358	7.064872	6.64063	6.210398	6.106945	6.667894	6.142513	6.354973	6.878357	6.495525	6.34129	7.58097	8.045662	7.825737	7.761198	8.549628	8.359806	7.834699	8.814988	8.560698
ostta11g03230	7.265597	7.564846	7.633913	7.289029	7.788492	7.958536	6.913068	6.989807	6.951308	7.124679	7.016525	6.974123	7.126924	7.048393	6.92732	7.46401	7.521946	7.535382	7.453633	7.61577	7.589297	7.721602	7.840074	7.792366
ostta11g03240	6.898649	5.739903	6.217199	7.778346	7.657452	7.682878	7.995393	8.283781	8.134222	8.269269	8.357321	8.38061	8.150842	8.134403	8.333723	7.30439	6.726081	6.878716	5.926409	5.515422	5.423102	5.377088	5.530043	5.379976
ostta11g03250	8.289698	8.382624	7.898707	8.453983	8.306273	7.880512	8.212038	8.811293	8.198559	8.58359	8.566438	8.050041	8.201288	8.295001	8.732417	7.731858	7.803636	8.083916	7.560506	8.234242	8.434476	7.877693	8.394639	8.344008
ostta11g03260	5.765786	6.122135	5.955765	7.421197	6.624621	6.479878	7.681263	7.92771	7.665623	7.820844	8.095125	7.563776	8.501501	8.503169	8.541716	8.018705	7.937248	8.047181	7.410997	7.539617	7.466309	7.494216	7.722173	7.65616
ostta11g03270	5.764575528	6.060859564	5.782027509	7.69641062	6.289515164	6.3349460125	7.276755001	7.570818227	7.391415927	7.274312273	7.588556585	7.346178874	7.730221966	7.713444685	7.854828997	7.712497408	7.860488225	7.920650631	8.103025402	8.078678148	8.200561124	8.064122715	8.076363835	8.093083268
ostta11g03280	8.033456919	7.847879408	8.114263809	7.463911592	7.674778374	7.860916357	6.582720453	6.140633348	6.041035346	6.280240441	5.795949751	5.953466882	6.414166819	6.048211635	5.917057377	7.129430911	7.0740483605	7.0245151	7.716158782	7.944039301	7.846063924	8.017312311	8.39541839	8.396447849
ostta11g03290	7.851676	7.455637	7.54033	7.696579	7.697836	7.634958	7.269595	7.101782	7.123252	6.923309	6.86809	6.659754	6.656652	6.513748	6.415381	6.603471	6.555802	6.311682	7.371731	7.224348	7.207895	7.866549	7.895493	7.7879
ostta12g00010	6.390750592	6.47054595	6.559502626	7.006744138	6.807653829	6.73617394	7.934137094	8.09923405	7.989019384	8.249181536	8.37106751	8.308603585	7.439906461	7.21779886	7.4666655	7.351310668	7.496895616	7.403041716	7.368123593	7.456696911	7.454400375	7.253422893	7.002063849	6.966687945
ostta12g00020	7.710899	7.836463	7.697822	7.411752	7.673223	7.610012	7.862349	7.969283	7.986733	7.991638	8.202248	8.623613	7.542864	7.334702	7.632594	7.310915	7.226177	7.276071	7.324383	7.403286	7.436632	7.555453	7.534519	7.599479
ostta12g00030	6.524806	6.764461	6.944243	7.07414	6.936573	6.976795	7.251041	7.376351	7.181237	7.55012	7.585939	7.477483	7.429006	7.45954	7.554884	7.664948	7.961373	7.999711	7.214753	7.530564	7.524543	6.958341	7.009296	7.06025
ostta12g00040	8.16128849	8.458647999	8.435196207	7.733856826	7.690920723	7.545561405	7.786398097	7.758446129	7.891755189	7.777395949	7.704794403	7.731546049	7.660662218	7.852302639	7.901595907	7.694187182	7.551160985	7.451132101	7.665417156	7.563779582	7.581846606	7.768111595	7.853405484	7.680172906
ostta12g00050	6.786138	6.834648	7.535934	8.024754	7.750596	7.929648	8.623309	8.746612	8.53821	8.692282	8.932271	8.730893	8.093361	7.695824	8.111229	7.341764	7.162202	7.138564	6.960302	6.607129	6.869474	6.445315	6.228448	7.289313
ostta12g00060	8.208177	8.710625	8.760088	7.133145	9.057908	8.97709	6.971187	6.786253	6.900004	7.062845	7.006209	7.094146	6.970531	6.520858	6.576991	6.374611	6.437546	6.435592	6.083301	6.476318	6.509947	6.020884	6.568716	6.651483
ostta12g00065	6.367535	6.181358	6.001453	6.856391	6.820705	6.488518	7.380272	7.305697	7.144538	7.701868	7.665599	7.398634	8.520562	8.505316	8.514788	8.281939	7.952875	7.875293	7.794562	7.726171	7.731465	7.566321	7.473586	7.31427
ostta12g00070	7.386879975	7.957466296	8.046382617	4.008936664	4.747457011	4.179226707	3.886350019	3.730729065	4.037693573	3.404204544	3.195601657	4.008558349	3.999106078	3.86393301	2.705907623	7.183789081	7.708378555	7.587409105	7.834380749	8.374090146	8.485942639	7.941278201	8.568901029	8.446544814
ostta12g00080	8.19207	8.266612	8.191925	7.704009	8.257641	8.476413	5.59767	4.952464	5.278593	4.204479	4.096453	4.435964	5.209783	5.221329	4.951668	7.021568	7.148213	7.175988	7.470639	7.672276	7.827504	7.918283	8.120545	8.211889
ostta12g00090	5.819194	6.121671	5.516716	7.226008	7.303979	6.723864	7.834618	8.029782	8.049229	7.955489	8.190415	8.488011	7.72537	7.838807	7.627937	7.429582	7.980323	7.873031	7.677862	7.468336	7.267065	7.254973	7.088277	6.727245
ostta12g00100	5.381905098	5.012300949	4.689091308	6.746058734	6.632867564	6.841071273	8.254774573	8.08952879	8.055003829	8.538288945	8.305639407	8.617732925	7.466361785	7.059035906	7.249517286	6.853282921	6.919649888	6.991170082	7.175863959	6.983058727	7.099153325	6.798165813	6.696080546	6.812830261
ostta12g00110	6.206412	6.138804	6.196507	7.340459	7.177946	7.158892	8.659678	8.99704	8.870759	8.954068	9.052544	8.874228	7.58654	7.051772	7.438599	6.185013	6.231208	6.120169	6.830769	6.902957	6.785273	6.910378	6.810335	6.67727
ostta12g00120	6.820033706	5.676662944	5.715165474	7.744761903	7.403679873	7.581263259	8.852002867	8.899115716	8.882073958	8.779247318	8.842089664	8.920355024	7.323129775	6.547058424	6.814317702	4.991424464	4.160694145	3.857139439	5.140958825	4.392450717	3.734194501	5.552030565	4.850193889	4.488335013
ostta12g00130	8.120005	8.595466	9.005163	7.187041	8.74772	9.155595	6.446502	6.598032	6.508691	6.519145	6.618593	6.526393	6.929904	7.087954	7.096752	7.026744	7.053406	7.161658	6.929279	7.340206	7.360224	7.269308	7.619283	7.836736
ostta12g00140	7.833682	7.8643	7.94902	6.782043	7.399849	7.251937	5.725271	5.226833	5.24399	6.084884	5.502796	5.515434	6.935035	6.940108	6.917127	7.378856	7.665033	7.551176	7.483838	7.754474	7.710466	6.980557	7.204802	7.18047
ostta12g00150	7.796118326	8.034266498	8.17038967	6.961416003	7.087228983	7.15483253	6.597689354	6.788966818	6.76751969	7.044276198	7.295073521	7.145635558	7.187054184	7.237384747	7.106449572	7.750343974	7.550003102	7.614502313	7.730104889	7.904089499	7.909765704	7.823501714	7.832949018	8.071217242
ostta12g00160	8.804649873	8.37851533	8.356557121	7.761206942	7.578445672	7.392381433	7.077533782	6.460544097	6.532041076	6.865669806	6.269003325	6.325447684	6.542736734	6.082037597	5.991042018	6.510388865	5.834110547	5.893386574	6.516526302	5.82874728	5.64498137	6.634190929	6.010726358	6.015065582
ostta12g00170	7.862899	8.447695	7.694057	7.734305	7.955374	5.901282	7.690846	8.089014	8.157603	7.842985	8.006629	10.29339	7.90877	8.083358	7.715006	7.779904	7.882356	8.281472	8.156001	7.863632	8.072052	8.307962	8.027216	8.374774
ostta12g00180	7.064305637	6.985837482	6.882249995	7.185878372	7.458510835	7.643879418	7.383204726	7.287165243	7.267080385	7.466183016	7.308148597	7.365865534	7.662383289	7.315559425	7.259937301	7.374512506	7.162850834	7.317245965	7.590708416	7.148074068	7.202193798	7.328465302	7.179991212	7.135014745
ostta12g00190	7.566945	7.272415	7.14819	7.799653	8.105564	8.254694	7.210157	7.01051	6.944921	6.835472	6.870773	6.865039	7.46944	7.405725	7.45871	7.582828	7.295512	7.276114	7.862359	7.401691	7.490209	7.857042	7.37308	7.301844
ostta12g00200	8.167102	8.402858	8.35279	5.961251	6.196067	6.12463	4.480138	3.879384	3.904888	4.561442	4.355264	4.217183	6.428379	6.261753	6.118578	7.210572	7.697463	7.71106	7.772363	8.185122	8.096453	7.198504	7.677091	7.673914
ostta12g00210	7.079349	6.809117	6.913122	8.1862	7.978699	7.736572	8.473075	8.969299	8.717463	8.555059	8.423329	8.145098	8.384653	8.242404	8.397581	7.259028	6.814677	6.622418	6.794115	6.080891	6.509033	6.801266	6.247694	6.402335
ostta12g00250	7.971098643	7.750295056	7.84687476	7.548640466	8.748345263	8.1484928645	6.265498817	6.02018313	6.124508364	5.791439726	5.941968606	6.052788802	6.599770586	6.517136363	6.6030250155	6.389604426	6.291265306	6.383844894	5.908987943	5.296717724	5.458671906	6.212669122	5.530694027	5.716491508
ostta12g00260	8.182072	8.353504	8.41561	7.20045	8.189856	8.013219	6.580878	5.71977	5.803235	6.330528	5.761196	6.020618	6.458509	5.945948	6.207447	6.48323	6.345578	6.308024	7.114256	7.355509	7.297857	7.173896	7.57317	7.5353
ostta12g00270	7.357567	7.437044	7.678267	7.329125	7.398416	7.580574	7.585245	7.458709	7.434596	7.395221	7.345041	7.28216	7.681211	7.724341	7.7742	7.843876	7.704368	7.84526	7.74999	7.809494	7.708161	7.939369	7.820978	7.86572
ostta12g00280	7.768963949	8.513646099	8.658262704	5.145052701	5.525865016	5.391636581	4.710156204	4.52268565	4.429504971	4.458338328	4.158210457	4.37900417	4.975200511	5.047949873	4.366411778	7.115391218	7.843005299	7.752194243	7.84822496	8.665791122	8.535430173	7.481958088	8.487468457	8.487245305
ostta12g00290	8.454162	8.526137	8.856947	7.811261	7.523424	7.85914	7.063857	6.916308	6.736079	6.932704	6.960512	6.877295	7.030038	6.883635	6.838808	7.62867	7.911851	8.043297	7.602651	8.009007	8.114803	7.695849	8.494257	8.614591
ostta12g00300	9.173273	8.528641	8.439217	8.865006	7.826521	7.88673	7.13986	5.980246	5.458147	5.870313	4.842383	4.829588	5.91591	4.389177	3.265253	7.14838	7.283694	7.08055	7.820694	7.642084	7.629191	7.913395	8.047672	7.768842
ostta12g00310	7.604103269	6.481913656	6.825242876	8.268318902	7.862209046	7.884681257	8.248957447	8.327721649	8.281819823	8.376651748	8.249753449	8.235533205	7.634494743	7.441800868	7.621985364	7.220503013	6.917500862	7.006227773	6.756641086	6.290240554	6.202791211	6.274755849	6.00379977	6.007606849
ostta12g00320	7.727475	7.13592	7.044569	7.888168	7.639325	7.621893	7.711655	7.896694	7.608472	7.616764	7.631646	7.422442	7.271367	7.396557	7.529181	6.675216	7.155125	7.304282	6.865187	6.730784	6.745225	6.896353	6.76398	6.50843
ostta12g00330	7.9111	7.752387	7.749531	8.150339	8.21861	8.439804	7.868761	7.588571	7.705311	7.45029	7.265938	7.500711	6.821868	6.959201	6.981608	6.791438	6.830425	6.959727	6.939225	6.974146	6.959074	7.314534	7.366641	7.364379
ostta12g00340	7.424740043	7.76167267	8.010986838	7.562435685	8.219459749	8.582664158	6.928736927	6.678083361	6.728177691	6.368840252	5.839146911	6.245883291	6.506759087	5.968886749	5.279486604	7.305578094	7.355046529	7.468819925	8.138863038	8.038754876	7.966755286	9.011970076	9.168866506	9.215124347
ostta12g00350	7.591713	7.816623	7.929417	7.044467	7.54093	7.292698	6.205445	5.778658	5.703988	6.366307	5.886675	5.941938	7.335921	6.676918	6.401621	7.357843	7.446686	7.34214	7.868714	7.934133	7.835119	8.084471	8.181631	7.726501
ostta12g00360	8.112389	8.632295	8.494493	7.419166	7.42321	7.226128	7.243484	7.059465	7.070715	7.145153	7.122287	7.241914	7.181077	7.501898	7.425695	7.090252	7.06494	7.02148	6.981936	6.584396	6.448714	7.065587	6.782269	6.651825
ostta12g00370	8.181927	8.180771	8.53829	7.813175	7.640634	7.654707	7.297748	7.298636	7.35884	6.819699	6.745283	6.792965	6.755858	6.584997	6.279596	6.766884	6.975562	6.797083	7.445208	7.86518	7.825011	7.799023	8.059266	7.696067
ostta12g00380	8.147587711	8.249716348	8.39770354	5.444304722	5.896211924	5.817864044	3.80319211	3.112428287	3.2321376	3.624818233	3.445113434	3.361027287	6.271904545	6.072354415	5.832819019	7.14334146	7.606335647	7.428667149	8.073912014	8.300548747	8.271404566	8.188780228	8.334930821	8.095511274
ostta12g00390	6.871332	6.810526	6.840929	8.353325	8.353325	8.353325	8.329681	8.376766	8.423851	7.311507	7.614242	7.916976	4.742789	4.189575	4.491755	4.131789	2.547128	2.684434	3.923908	3.248576	3.320283	5.181449	5.346728	5.441166
ostta12g00400	7.298047	7.038314	6.97748	6.776146	6.871766	6.828005	6.861822	6.328053	6.485297	7.125514	6.928585	6.873273	7.908561	7.950278	7.923548	8.267312	8.216654	8.104454	8.404866	8.055491	8.095914	7.934816	7.878425	7.758743
ostta12g00410	8.307154924	8.465711897	8.410302448	7.801883511	7.872745438	7.843063237	6.987416156	6.772373154	7.20238386	6.65122158	6.286467064	6.7780992715	6.80266078	6.792499478	6.498249322	7.223412424	7.421105154	7.388808742	7.534052755	7.71344585	7.673248186	7.746058167	7.972024094	8.012466384
ostta12g00420	7.011395	7.126823	7.242252	7.705863	7.705863	7.705863	8.284903	8.284903	8.284903	8.187658	8.187658	8.187658	6.924565	6.768232	7.080898	5.426084	4.409704	4.917894	4.212985	2.860599	3.294005	4.822707	4.199301	9.266828
ostta12g00430	3.696188	3.595978	4.020561	7.28135	7.22702	7.180623	8.094601	8.240612	8.165394	8.758851	9.015537	8.943604	8.847181	8.490083	8.756616	6.782199	5.646986	6.032074	3.802866	3.291444	2.507607	3.420644	3.518408	3.32986
ostta12g00440	8.105334	7.730785	8.262938	8.063115	7.79589	7.999849	7.784018	7.834534	7.819025	7.572508	7.552023	7.511027	7.491562	7.331652	7.239084	7.700422	7.857437	7.923114	7.761238	7.67171	7.709309	6.848657	7.130841	7.00541
ostta12g00450	5.04231	5.155004	4.799499	4.708156	5.15653	4.353767	5.567329	5.719408	5.660525	7.210532	7.698425	7.789331	7.502418	7.286228	7.095209	8.570995	9.065154	9.21812	8.848384	9.14577	9.316623	6.751632	7.409061	7.510717
ostta12g00460	7.064418	6.840445	6.534114	7.624904	7.93098	7.698123	8.38592	8.597739	8.457273	7.984593	8.392276	8.28951	7.97594	8.431912	8.473167	7.720753	7.792847	7.967441	7.873224	7.367567	7.239218	7.47558	7.098431	7.037231
ostta12g00470	6.652864	6.917291	6.22324	7.367042	6.831869	6.631816	8.345478	8.108747	8.135612	8.507939	8.354452	8.527264	8.269378	7.940276	8.056407	8.016103	7.917762	8.038443	7.434186	7.487895	7.444959	6.383439	6.504816	6.604548
ostta12g00480	7.258049942	6.446974225	6.567674985	8.327662654	8.05240136	8.184626404	8.51975947	8.400450098	8.401848209	8.49402877	8.249152568	8.123287585	7.434100547	6.693275352	6.823363639	6.255235333	4.719808553	4.690039553	6.356463962	4.409056474	4.253844911	7.822219173	6.447187353	6.591463932
ostta12g00490	7.146550152	7.190290214	7.157699547	7.079512037	7.04601708	7.209002813	6.85545883	6.664486619	6.710704133	7.474791919	7.529853123	7.606777961	7.776533068	7.933321022	8.007642704	7.461719786	7.594255531	7.660924744	7.655797314	7.599741199	7.697932139	7.350955103	7.275919954	7.594181693
ostta12g00500	7.890194	7.62921	7.474236	7.353766	7.406743	7.502845	7.825608	7.585787	7.737595	8.016523	7.836016	7.955595	8.096911	7.865084	7.948243	7.838488	7.815961	7.989428	7.685272	7.470013	7.527	7.398059	7.340966	7.234613
ostta12g00510	7.665778308	7.614182448	7.56626478	7.55839949	7.754291404	7.732219586	7.645879359	7.37049533	7.509442049	7.547559093	7.535059831	7.806410262	7.991608877	7.933883334	8.309951583	7.608102784	7.421885277	7.576835204	7.242998476	6.913991277	6.805496112	6.82529078	6.552959865	6.573903425
ostta12g00520	7.056115	6.684434	6.870275	7.816392	7.816392	7.816392	8.852741	8.852741	8.852741	7.945309	7.945309	7.945309	5.894152	4.56225	5.030819	4.659126	3.309873	3.468556	3.394203	2.19408	1.963967	4.7607	3.087484	3.301635
ostta12g00530	7.759775491	7.095246203	6.921189943	7.617730116	7.367364316	7.247203489	7.677371711	7.464014325	7.270192469	7.905227037	7.73194668	7.508954669	8.132643043	8.19235563	8.36447763	7.954950175	7.736124232	7.876590366	7.834795322	7.8029563	7.771644317	7.80443996	7.60267599	7.731787217
ostta12g00540	7.604294	7.326039	7.222549	7.910807	7.464093	7.663258	7.700668	7.78111	7.647486	6.906275	6.964607	7.162232	6.748892	6.57541	6.187889	7.135977	7.644995	7.818544	7.546518	7.855401	7.854801	8.156442	8.507273	8.516209
ostta12g00550	6.963764	6.963764	6.963764	7.21366	7.21366	7.21366	7.463557	7.463557	7.463557	5.714281	5.714281	5.714281	5.964178	5.964178	5.964178	6.214074	6.214074	6.214074	6.463971	6.463971	6.463971	6.713867	6.713867	6.713867
ostta12g00560	5.8632	5.203554	5.288774	5.370805	5.025054	4.982852	5.063045	4.916065	4.575705	8.280058	8.856061	8.555565	9.715908	9.090819	9.173035	8.629516	7.856901	7.86634	6.672874	5.737384	5.232773	6.195808	5.362884	5.105319
ostta12g00570	8.462036	8.553323	8.597314	8.40302	8.652784	8.860002	7.403369	7.490825	7.459831	6.280979	6.245908	6.739681	5.947955	5.22342	4.207348	5.998727	5.457614	4.852976	6.829404	6.056073	5.737918	7.445153	7.75222	7.742962
ostta12g00590	6.855144528	7.60908946	7.941619209	5.028302181	5.755502068	5.767421296	5.168357933	4.457204267	5.015739555	4.769456468	4.698313655	5.219320216	6.102308128	6.234368295	5.839406966	8.026899111	8.106355134	8.112386247	8.368520248	8.800961552	8.701656274	8.561700624	9.115829957	9.175956111
ostta12g00600	8.069162	8.433176	8.561692	8.093651	8.198894	8.261036	7.731251	7.631343	7.532382	7.306278	7.341014	7.228129	7.505625	7.562212	7.624894	7.696768	7.651829	7.626825	7.682223	8.075769	8.056605	7.724903	8.520544	8.397548
ostta12g00610	6.939765409	7.161190873	7.240556357	7.119116244	7.200065187	7.33825841	7.276219392	7.124407162	7.216674079	6.80841936	6.991770627	7.153394722	7.295407118	7.362822181	7.399594826	7.754829785	7.921741187	7.915637049	7.882018593	8.044789805	8.180000002	7.649095621	8.080892818	8.09448411
ostta12g00620	8.244627	8.004453	8.145433	7.870055	7.914693	8.127361	7.931043	7.645472	7.723466	7.770764	7.29461	7.406812	7.377013	6.930569	7.145316	7.367562	6.908781	6.989219	6.949435	6.956308	7.166889	6.989921	7.133337	7.212005
ostta12g00630	7.641344809	7.939854279	8.098695283	6.788804465	6.973535454	7.223532762	6.511410604	6.451955772	6.457032589	7.033354161	6.79379935	7.169275457	7.117313928	6.997045932	6.925766464	7.433322993	7.7545690295	7.745751982	7.746963036	7.860557481	7.9888323915	7.338613786	7.8118722385	7.754027937
ostta12g00640	7.456431	7.761633	7.935547	6.678324	6.944567	7.213014	6.549232	6.381377	6.408103	6.834792	6.670082	7.12249	7.113453	7.139022	7.07188	7.629758	7.902716	7.979101	7.918309	8.079989	8.13099	8.000842	7.928595	7.95238
