gene ZT00_0 ZT00_1 ZT03_0 ZT03_1 ZT06_0 ZT06_1 ZT09_0 ZT09_1 ZT12_0 ZT12_1 ZT15_0 ZT15_1 ZT18_0 ZT18_1 ZT21_0 ZT21_1
Cre13.g607650 0.511229 0.988232 0.242639 0.57549 0.469454 0.459399 1.3644 1.15002 10.5038 12.1875 5.74175 9.30565 3.52564 6.02749 5.5391 5.28224
Cre13.g607750 3.36018 5.53548 16.0559 14.9496 10.1954 12.2866 6.30448 7.7319 31.2156 23.5278 25.3032 26.8963 26.6889 29.286 28.2776 28.7171
Cre13.g607950 50.3807 41.8989 49.0741 43.4602 42.2213 42.9562 37.432 38.4621 55.3323 34.333 61.1683 56.1188 41.6721 34.3772 29.5703 33.5449
Cre13.g608000 6.07471 10.9947 116.476 106.653 103.312 101.124 55.7577 68.7434 23.6304 16.627 16.291 11.2789 16.5738 10.36 12.3644 9.61947
Cre13.g561800 3.99584 2.16746 6.07928 6.06213 6.56919 5.26151 5.48817 6.47154 6.87616 8.35211 3.89483 5.74606 4.15667 4.27147 3.56316 3.05643
Cre13.g561850 10.1163 14.0726 19.8512 21.0521 13.5381 15.9866 30.2308 21.7311 28.4634 32.2244 17.3744 14.638 8.92383 10.0279 7.37188 9.19992
Cre13.g561950 2.01399 1.60136 2.70511 2.60612 4.32465 3.74374 3.32457 4.13747 1.43414 1.11276 1.01799 1.36877 2.29916 2.00502 2.08693 1.96708
Cre13.g562031 45.4054 36.1079 6.99408 7.19699 2.03124 3.70958 7.70121 5.17765 6.554 6.3731 7.35741 7.26551 11.8286 12.2399 13.8357 14.782
Cre13.g562062 8.78262 8.44192 4.62165 3.58319 2.79489 2.7378 2.33941 1.91389 2.2924 2.88013 3.21314 3.07345 4.47775 4.80606 4.69967 4.53119
Cre13.g562150 119.399 152.258 158.524 155.423 91.7208 98.9131 34.5381 38.8278 65.4479 47.46 143.03 109.048 102.573 103.969 93.3459 94.4572
Cre13.g562200 16.6548 14.9442 13.3527 9.58626 8.81155 9.42966 13.341 13.4777 15.7998 14.0735 20.2869 15.6778 11.7575 10.3123 8.71116 9.33067
Cre13.g562250 0.891378 1.13662 6.55076 6.23909 6.0644 6.045 5.13779 5.61314 10.9215 10.488 8.09882 9.05321 6.73746 9.22145 7.14233 6.42168
Cre13.g562300 2.27236 1.65327 2.79178 1.74887 2.56127 2.60518 2.78521 2.12662 4.08606 3.69592 5.63253 4.85778 3.87397 4.22506 3.70703 4.21604
Cre13.g562400 4.09823 5.75539 13.9505 17.5809 23.496 20.457 24.5019 22.8086 21.8512 21.2325 16.5846 16.1348 24.4106 25.0206 23.3385 26.5151
Cre13.g562475 14.8631 14.8389 63.0324 61.5102 73.9326 64.6174 101.214 89.7564 78.8088 55.3285 24.9332 30.7847 10.8855 7.56467 4.7153 5.13123
Cre13.g562526 3.87839 3.59361 15.212 18.9152 12.1588 13.6264 6.31411 7.44346 2.92751 3.94198 5.84321 5.9625 12.0518 12.6726 17.2447 16.123
Cre13.g562650 43.6324 39.526 15.1339 16.0867 19.9877 21.3195 10.0419 11.8378 2.96619 3.99164 5.28666 6.2991 9.03271 10.6213 11.9874 12.5824
Cre13.g562700 0.574016 0.915316 0 0.0325217 0.12813 0.090638 0.331707 0.141866 1.09951 1.32588 2.06966 2.6814 1.27235 1.5857 1.59093 1.58
Cre13.g562750 29.5127 37.0461 38.1721 35.0247 25.2559 30.9409 1.80896 4.53972 2.82482 3.21658 5.03005 4.67271 7.34359 7.01757 7.36117 7.42127
Cre13.g562850 332.11 371.467 497.32 451.834 381.949 381.718 124.102 165.777 60.3197 39.0012 90.3217 90.4734 115.031 90.3398 94.6057 89.674
Cre13.g563006 9.49607 9.22665 10.9367 9.37221 5.10858 6.00048 2.38724 2.25328 6.79905 6.57326 7.74353 6.79672 4.86265 4.60316 3.92807 3.88238
Cre13.g563050 2.64045 4.4001 0.691114 0.404998 0.352124 0.998196 111.448 57.2601 148.056 165.996 45.0576 81.0514 7.54005 13.2423 2.41962 3.89057
Cre13.g563150 38.8757 55.2159 51.6815 48.0569 44.261 45.1691 31.7595 36.1364 6.23959 6.59785 10.8075 9.37851 11.694 11.1013 11.0629 11.3252
Cre13.g563300 1.94375 1.97467 2.86487 3.6252 3.87686 4.40335 3.70165 3.23194 4.04084 5.27081 3.00954 4.45604 5.4985 6.28287 7.36637 6.8575
Cre13.g563400 0.044393 0.0955176 0.743867 0.893096 0.526175 0.684177 0.288253 0.478346 1.31676 1.25137 1.49537 1.62772 2.67881 3.13681 2.68174 3.5723
Cre13.g563476 0.121668 0.122845 0.707416 0.950748 0.434918 0.576638 0.249851 0.270919 1.57105 1.6037 2.21144 1.98939 2.26236 3.15361 2.55141 3.37612
Cre13.g563500 6.86835 10.3951 12.0725 8.47981 9.06064 7.85059 7.69079 7.97989 2.87646 2.63165 2.21745 2.39657 3.72838 3.25785 4.77185 4.70192
Cre13.g563550 1.04598 2.1101 3.8275 4.2095 2.16183 2.69434 1.03827 1.28124 2.36794 3.26649 2.25437 2.33722 2.76256 3.26634 4.65829 4.09887
Cre13.g563600 0.233163 0.351692 1.05811 1.14967 3.12108 3.03646 5.21082 4.14635 4.93039 4.22764 2.70048 3.57515 1.03447 1.30778 1.10995 0.759627
Cre13.g563733 21.2227 19.7965 19.9612 21.1276 19.1658 18.2798 16.0023 16.5749 17.5882 18.3384 14.7314 16.409 21.079 22.024 22.0242 18.8578
Cre13.g563850 52.0106 65.6108 19.8574 20.8465 9.51442 12.5543 18.1503 15.1891 11.1916 14.3678 10.1252 12.108 13.4034 15.5255 16.5947 16.2795
Cre13.g563950 0.531428 0.300237 0.68975 0.22595 0.118511 0.188703 2.75709 2.55821 5.31752 3.29828 1.23038 1.42998 0.41287 0.669765 0.583009 0.305045
Cre13.g564000 15.995 14.4612 15.7215 12.1086 13.6213 12.4147 3.6673 4.26725 2.13662 1.52929 8.33772 7.2865 4.92799 4.11269 2.66738 4.46164
Cre13.g564151 0.0242966 0.0799415 0 0.0742503 0.217331 0.218906 0.500155 0.343029 0.751346 0.767361 0.47033 0.562648 0.161127 0.185382 0.113572 0.103376
Cre13.g564350 0.0843436 0.195842 1.15913 1.85901 2.55341 3.04034 3.01178 3.6992 2.5265 5.45277 1.43735 1.70208 1.31093 1.55865 1.7516 1.73095
Cre13.g564400 3.21945 3.506 8.42055 8.6652 8.59587 9.18808 6.76758 8.63183 30.3625 23.9527 20.9879 18.2945 15.0055 15.5893 13.6428 12.4207
Cre13.g564750 21.0613 9.67544 8.29406 7.63556 6.05599 6.21667 5.28066 4.28259 3.31591 3.89279 2.86285 3.02885 4.52856 4.2494 4.86124 4.53327
Cre13.g564766 5.96955 6.05664 4.65147 3.42297 2.5129 2.99553 1.33683 1.55472 3.53957 3.53766 3.30018 3.73224 4.38965 4.84688 6.04837 5.27012
Cre13.g564950 26.6192 19.8443 4.07805 4.27078 1.29638 2.54437 3.27202 2.18578 2.39526 3.76981 2.91409 2.72551 4.50021 5.08029 4.7736 5.02979
Cre13.g565083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre13.g565260 8.57535 10.7807 10.684 10.8939 6.85862 7.48791 4.74052 4.61702 2.64764 3.29612 3.64717 3.34109 3.66183 4.19991 4.85043 4.9336
Cre13.g565290 0.195654 0.195617 0 0.133232 0.435623 0.0925482 0 0.14462 0.109246 0.0855272 0 0.0794554 0.870694 0.109031 0.33215 0.520891
Cre13.g565321 0 0 0 0.0262076 0 0 0 0 0 0.0339837 0.118808 0 0 0 0 0
Cre13.g565350 0 0 0 0.166576 0 0.231077 0 0 0 0 0 0 0 0 0.11808 0.0925236
Cre13.g565450 121.555 170.951 75.7028 71.6367 32.6946 37.9368 41.4847 33.0493 37.8748 36.9675 42.8618 35.2626 48.9929 44.2704 40.6532 48.3384
Cre13.g565517 0.762925 1.04174 1.97746 1.77876 3.35615 3.3036 10.1941 7.26981 4.51912 4.32345 7.07056 4.38273 3.09384 3.21138 2.23639 3.42802
Cre13.g565550 126.861 60.5007 48.7334 41.735 34.0857 34.2289 59.1329 44.7878 62.7902 47.2971 51.0619 47.1232 30.3339 27.7937 25.3898 25.6557
Cre13.g565600 23.275 10.0181 7.57807 10.6409 3.25289 3.22592 0.549578 1.23327 1.7543 3.62363 4.039 5.04894 6.03269 7.30471 10.5272 9.31938
Cre13.g565700 8.62001 11.4675 13.6196 12.0286 14.6577 12.1345 9.15165 10.3898 8.53117 8.32444 13.5815 11.5989 14.0294 14.1487 14.772 17.2758
Cre13.g565750 18.1668 12.105 15.6546 19.1075 18.6508 16.2984 13.0677 15.7764 10.3448 9.6083 11.1994 10.5107 8.64077 7.8893 9.05258 6.84221
Cre13.g565800 12.4903 17.7582 171.359 178.855 346.191 294.338 320.909 318.972 511.507 387.621 128.15 245.338 77.3432 162.38 70.4624 138.52
Cre13.g565850 22.3157 18.9994 46.6705 46.7379 59.0552 51.0972 58.0963 64.3415 33.443 39.8634 16.2371 21.0378 11.275 11.1347 8.341 9.09989
Cre13.g565900 1.36879 2.11687 1.81824 2.00999 3.61762 2.74838 8.55876 8.04316 9.68167 13.0874 6.85462 8.82363 7.28408 8.58939 6.93369 7.07394
Cre13.g566000 38.856 54.9142 315.202 345.023 183.777 199.441 38.3276 51.8058 8.39184 7.00322 12.3556 8.70776 12.4583 9.86756 12.9853 10.4039
Cre13.g566050 85.2789 110.404 119.003 97.1465 87.0874 75.5966 126.199 119.536 132.773 81.4416 79.2707 72.5058 38.1574 33.8124 18.7664 24.2263
Cre13.g566100 10.4599 12.2995 18.171 17.5096 16.1305 18.0506 19.9578 12.8867 4.70516 5.37912 4.92398 6.41103 7.84367 6.96343 7.14159 7.44214
Cre13.g566250 76.3741 98.932 64.3091 63.1263 38.8079 43.0504 30.6849 31.195 24.0256 25.4948 32.3825 25.7167 24.7914 25.099 22.0836 21.1608
Cre13.g566350 15.0013 19.4571 6.12875 5.1147 3.78977 4.36856 5.91311 5.36297 6.7309 7.57206 7.66742 8.98676 13.8091 16.4205 16.7862 19.0359
Cre13.g566500 0.150663 0.156332 0.0242679 0.105504 0.379284 0.292792 0.644374 0.620836 0.576987 0.685875 0.604727 0.509768 0.946668 1.08705 1.23361 1.02607
Cre13.g566550 0.538496 0.570325 1.73648 1.13726 2.0617 2.13828 1.13978 1.17508 0.349946 0.824114 0.442897 0.909264 0.565628 0.608224 0.769443 0.741335
Cre13.g566850 64.9338 12.2668 9.2112 12.0447 7.64599 6.86459 3.82749 4.71081 2.86713 4.15512 1.90907 2.94606 0.865489 0.59249 2.49261 6.40444
Cre13.g566925 0 0.0160822 0 0 0 0 0.0197052 0 0.0550675 0 0 0 0 0 0 0
Cre13.g566951 0 0 0 0.00861102 0.0226593 0 0.0480837 0.0376418 0.0142373 0.0228993 0 0.0411918 0 0.0142956 0.0746711 0.195586
Cre13.g567075 0.337156 0.435723 1.06332 0.776101 1.13893 1.42086 0.90088 1.11302 1.01048 0.975903 0.637899 0.989245 1.39192 1.23725 0.487928 0.39072
Cre13.g567100 12.3514 14.7034 18.3487 19.526 18.5776 20.4641 11.1137 13.714 2.6375 4.11181 2.7719 2.50868 1.4475 1.41219 1.24887 0.980925
Cre13.g567200 21.4208 18.2836 11.1714 10.6176 10.1893 10.1528 7.31276 8.36798 9.71659 10.7161 7.37127 9.62213 9.42954 10.6632 13.3924 14.3317
Cre13.g567250 7.21414 9.20362 11.1742 10.7567 11.7096 11.9476 17.8308 12.0703 20.4 25.0233 19.1983 18.5208 15.5792 14.3859 15.36 14.6675
Cre13.g567300 0 0 0.0961418 0.138956 0.365295 0.105687 0.117336 0.330956 0.333732 0.46759 0.287396 0.332211 0.526913 0.502146 0.528205 0.457834
Cre13.g567327 0 0.230112 1.25085 1.21913 1.06908 1.07991 0.68401 1.0148 2.54272 3.04438 1.27778 2.19827 1.96672 1.94243 2.30589 1.9106
Cre13.g567400 3.42796 1.7987 2.57236 2.45214 2.96546 3.05101 1.6992 1.83712 2.2193 2.74923 0.717886 1.38125 0.70818 0.706459 0.856903 0.825668
Cre13.g567426 0 0 0 0 0 0 0.0368938 0 0.72222 0.912577 0.0905033 0.261856 0.104012 0.0986117 0.143067 0.179696
Cre13.g567500 0.80876 1.24838 1.91173 1.76679 2.21837 2.13479 1.30605 1.68257 2.19003 2.42418 1.39847 2.37121 1.41847 1.9727 2.659 2.26216
Cre13.g567550 3.24734 4.76845 3.55345 3.95157 3.2952 2.67309 3.05271 3.11231 5.54782 5.6613 5.97687 5.64703 7.06966 7.17581 10.2092 9.64244
Cre13.g567600 108.754 103.632 162.03 150.545 322.969 286.277 367.09 355.991 406.487 290.28 293.778 253.905 176.294 146.077 117.357 111.239
Cre13.g567700 67.3892 73.5747 16.1773 14.022 17.7236 16.7767 107.905 76.4617 679.019 488.191 225.076 395.697 86.465 103.315 56.5256 47.5815
Cre13.g567750 45.5096 37.8389 22.2806 18.5323 19.4749 18.6141 24.3808 23.4568 27.541 30.3957 23.0505 23.0621 25.5631 25.5309 24.5622 26.5274
Cre13.g568025 4.33727 1.35661 3.529 2.89128 4.34725 2.90707 5.49451 6.14754 6.31049 6.10314 5.2921 6.56867 5.54602 6.40279 5.04648 5.50665
Cre13.g568100 0.160427 0.101093 0.415069 0.0954136 0.143296 0.152024 0.430259 0.297509 1.14745 0.971646 0.992066 0.667971 0.390928 0.586637 0.510684 0.493679
Cre13.g568250 0.119831 0.363526 1.44319 1.43126 1.73218 1.68538 1.54171 2.225 2.1322 2.31505 1.82393 1.84992 2.36778 2.40117 2.36519 2.42189
Cre13.g568316 23.6581 21.0744 20.1531 15.1105 15.8883 14.7433 6.22004 9.8607 4.09798 4.28818 2.44046 3.34935 2.88834 3.30379 3.72627 2.79599
Cre13.g568350 10.679 11.1036 7.62863 6.3884 6.7586 6.16945 3.05769 3.46619 1.8376 1.91497 1.39898 1.47508 1.33693 1.51246 1.94682 1.16828
Cre13.g568400 30.9056 40.5161 38.9911 43.1263 56.4022 45.853 57.1769 58.6108 24.3001 24.8738 27.4397 27.1883 40.2533 39.0005 51.4969 53.3704
Cre13.g568450 0.386501 0.581614 0 0.0583254 0 0 7.2844 4.46791 13.4386 25.4256 7.96466 10.7649 1.18651 2.05749 1.59045 1.00523
Cre13.g568650 3820.62 3849.79 3417.08 3265.46 2307.28 2646.81 1727.51 2024.05 3869.28 4334.57 6330.5 4845.73 3870.02 3595.6 3077.11 3263.33
Cre13.g568700 3.87793 3.68889 4.60721 5.05309 5.32145 5.95243 7.11892 6.38805 3.7865 6.33918 3.80379 3.74361 3.97427 5.49461 6.34023 5.57621
Cre13.g568850 60.7485 48.5257 38.4826 31.001 34.3865 40.3399 45.2353 42.2257 43.5979 30.9535 73.2238 64.437 49.0514 40.1095 32.8023 41.1709
Cre13.g568950 0 0 0 0.26247 1.02723 1.45587 2.96234 2.46216 1.42986 1.21788 0.59211 0.886002 0.687057 0.355864 0.18583 0.291171
Cre13.g569000 6.70818 5.42503 4.14158 4.29593 5.86241 5.57093 3.26369 2.29135 2.46644 2.12745 6.19883 5.12465 7.41116 6.49015 7.77606 7.36807
Cre13.g569100 1.62893 1.84627 0 0.276846 0.0404057 0.25723 0.428015 0.067108 0.583569 0.0202526 0.419583 0.3676 0.481325 0.457808 0.398529 0.452075
Cre11.g479750 96.5738 99.2181 66.7507 60.9502 56.2206 55.0159 49.7054 49.4148 35.7389 29.1768 29.9595 27.6183 30.3382 29.5485 31.0413 27.3627
Cre13.g569326 0 0 0 0 0 0 0.0341521 0 0 0.0241699 0 0 0.0961945 0 0 0.124792
Cre13.g569400 56.4874 8.58439 18.989 12.9867 27.9768 16.8692 2.76399 1.53653 6.79834 2.98203 6.9698 8.62247 9.20386 4.82217 7.29371 5.37476
Cre13.g569550 0.161878 0.263103 0.938432 1.62124 1.14664 1.11962 1.77852 2.18595 2.26124 3.92701 2.51817 2.74856 5.45481 6.59706 6.62704 7.66796
Cre13.g569600 19.0789 11.7784 23.0501 22.1246 14.9698 16.9975 2.45349 2.57406 0.077873 0.109209 1.34115 0.479113 3.65633 0.957094 1.66638 0.801465
Cre13.g569900 9.981 2.46479 2.84521 3.75776 2.4733 3.41141 2.2277 2.87338 4.47815 6.32543 5.47937 5.57935 6.22908 6.5625 6.65426 6.44009
Cre13.g569950 0 0 0 0 0 0 0 0 0.543095 0.538547 0 0.28303 0 0.0771673 0 0
Cre13.g570050 0 0 0 0 0 0 0 0 0.271282 0.207507 0.249811 0 0 0 0 0
Cre13.g570150 7.30209 8.50233 2.43065 3.64546 3.68634 3.51001 7.18896 6.09934 8.52963 14.9688 6.27764 8.54424 4.59865 5.84364 5.45135 4.77233
Cre13.g570250 1.94668 2.00299 1.75019 1.74822 1.68395 2.02836 1.25724 1.50356 3.02418 4.18327 2.65756 3.06985 3.31818 3.85037 4.76351 3.94263
Cre13.g570650 0.0530681 0.0804178 0 0.216333 1.8025 1.15709 4.64653 4.80661 3.77006 4.38407 2.50436 2.92118 3.4292 2.57327 2.87838 2.14914
Cre13.g570900 15.5711 15.1126 9.21689 9.73074 8.52174 8.90219 6.05089 5.81917 8.7089 5.84967 22.3536 19.5358 16.6452 15.3445 16.358 26.6696
Cre13.g571050 3.62971 3.51783 4.09932 4.15436 3.2035 3.51666 3.81442 4.03181 5.09755 6.25445 4.48845 5.71235 4.25263 5.46167 6.17659 6.11689
Cre13.g571100 2.49819 5.28496 6.50914 7.45853 11.2965 11.9084 17.2136 17.3311 16.9021 12.4842 9.03025 8.97464 6.07097 4.44543 4.149 5.84896
Cre13.g571200 14.9242 15.431 12.6767 12.1526 11.4547 13.3133 2.58227 2.97793 2.93318 3.79508 5.40372 6.60133 14.3768 15.036 17.465 17.6408
Cre13.g571251 0.181246 0.319551 5.04431 4.38954 6.51441 5.79577 10.0009 12.7011 3.17599 3.99523 1.05042 1.58289 0.522168 0.509382 0.155199 0.313409
Cre13.g571450 51.3929 50.2442 34.074 37.8059 21.986 23.5014 25.1085 20.8675 43.7274 23.5732 32.1413 28.6946 33.5466 25.9363 27.435 25.5341
Cre13.g571600 16.5818 16.5166 16.8084 13.7235 15.7088 16.848 23.0966 23.109 31.6526 28.7088 29.7318 28.9926 21.8867 20.8999 16.8348 18.3599
Cre13.g571876 0 0 0.824579 0 0.28141 0.0996591 0 0.311388 0.058797 0 0 0.0427879 0 0 0 0
Cre13.g571902 0.0319237 0.113053 0.205866 0.249347 0.799399 0.96873 0.646724 1.09094 0.0448591 0.08689 0 0.0453931 0 0.0180313 0 0
Cre13.g571927 0 0.0123939 0 0.091655 0.32891 0.279059 0.093067 0.18213 0.0413332 0.0554174 0 0.0199298 0 0 0 0
Cre13.g572000 19.0443 20.6286 11.2852 9.14938 4.41466 4.39881 8.94664 6.08928 7.28614 6.8591 11.2808 8.26068 9.00247 8.09429 6.41523 7.50658
Cre13.g572100 0.947974 1.38107 5.31803 4.53699 5.98132 5.89231 5.56578 4.93069 2.72968 8.78193 1.56719 1.63421 1.77847 2.44693 2.85508 2.88344
Cre13.g572200 54.1904 54.1338 31.8147 29.2962 40.3852 33.3724 29.5692 34.0605 5.14735 3.62753 4.16498 4.09177 4.35868 2.81189 3.19366 3.12439
Cre13.g572312 1.34119 1.7093 0.821351 0.587665 0.630665 0.702458 1.40406 1.04755 1.4063 1.58692 1.36451 1.30471 1.00042 1.03332 1.34931 1.16868
Cre13.g572350 0 0 0 0 0 0 0 0 0 0 0 0.017445 0 0 0 0.0330207
Cre13.g572401 55.71 66.9452 56.8501 49.2904 57.8368 51.3565 12.7381 15.7195 2.55669 2.0427 3.79295 4.3994 16.2875 13.9124 20.7853 21.2567
Cre13.g572450 11.6351 16.6963 13.184 11.6023 11.7301 11.8497 2.81145 2.1566 0.380486 0.715016 1.79784 1.06339 3.18095 3.75853 4.74178 4.95225
Cre13.g572600 0.214733 0.0722133 0 0.109452 1.43884 0.678371 9.24237 8.49758 14.1189 10.6341 0.110687 0.232613 0.0634047 0.100741 0 0.110226
Cre13.g572650 0.0765146 0.347248 0.197919 0.10401 0 0.0362554 0.386371 0.227057 10.3674 11.1658 4.37722 6.48054 0.949069 2.00221 1.79921 1.08939
Cre13.g572700 1.75226 2.91064 9.85299 9.92632 9.28823 9.81024 9.37025 9.69823 34.8097 33.5932 25.3134 29.5085 23.5885 28.6433 22.712 26.3389
Cre13.g572732 6.24208 6.424 5.26266 5.73922 5.48738 5.15955 5.74043 6.12815 2.53514 3.09839 2.71398 2.50437 2.39726 3.17086 2.79841 2.64668
Cre13.g572750 0 0 0 0 0 0 0 0 0 0 0 0.0158703 0 0 0.0191372 0
Cre13.g572800 9.85915 10.2015 1.34511 1.1339 0.273622 0.580455 3.25015 3.13616 3.66137 3.17316 2.79441 3.09713 3.19917 2.98462 2.85359 2.35996
Cre13.g572900 116.683 93.4696 84.7011 92.0441 85.744 82.3814 44.5282 62.1669 7.28408 7.45182 7.33623 6.53112 5.20464 3.86875 3.44736 3.55692
Cre13.g572950 0.368642 0.755045 1.23656 1.01411 11.9001 7.48044 9.18042 11.61 3.39749 4.24277 2.96748 3.27235 4.07646 4.03778 4.27623 4.38627
Cre13.g573000 18.4352 25.1633 6.1286 6.18337 2.64048 4.15611 3.94563 4.45834 3.8131 3.52354 10.2057 7.48835 5.68214 7.36512 6.65241 7.07848
Cre13.g573150 3.3673 3.37048 14.6537 14.2801 13.5157 11.6756 12.9728 12.9797 15.6389 17.1509 12.4288 13.3912 15.0377 16.1301 18.7663 19.0369
Cre13.g573250 494.183 557.545 1142.62 1189.88 927.285 1042.71 90.181 151.188 67.5665 45.5441 208.63 169.978 230.114 185.162 226.285 235.769
Cre13.g573300 16.3299 15.5904 4.65817 4.8923 1.97718 2.92829 3.49043 2.73647 7.13876 5.22164 9.69533 8.6195 9.16042 10.4998 8.3278 8.08179
Cre13.g573600 0 0 0 0 0 0 0.0418308 0 0.0744723 0.147441 0 0.135089 0 0.0372596 0 0
Cre13.g573650 0.609249 0.734889 12.3272 11.1677 1.4134 2.88495 3.75741 1.8957 43.1957 54.1254 24.9282 24.6966 17.3031 16.0198 16.7101 14.0504
Cre13.g573750 0 0.155591 0 0.044986 0.669766 0.376212 18.3647 18.5181 22.9345 26.849 8.93251 12.5803 4.49701 4.96052 2.35343 2.61132
Cre13.g573850 0 0.0691806 0 0.0949263 0.123726 0.131547 0 0 0.077475 0.0597579 0.42786 0.169575 0.124303 0.308237 0.201194 0.210097
Cre13.g574500 0.646452 0.242973 0 0.192486 0 0.229451 0.0507195 0 0.0451814 0.213555 0.373844 0.361002 1.36471 0.857967 1.06125 1.41843
Cre13.g574650 4.23583 5.561 3.33622 3.85674 4.43539 5.52032 3.34438 4.42049 3.34344 4.70656 3.94102 4.18081 6.4477 7.21309 8.69693 8.82091
Cre13.g574750 5.42232 4.04445 4.7044 4.36803 5.01634 5.5287 4.73811 4.58873 3.38245 4.92215 2.8567 3.18716 3.33376 3.74136 3.51615 3.55519
Cre13.g574900 24.8347 26.1324 19.4584 18.5659 19.7804 18.9007 12.4613 14.7986 13.023 17.7989 20.2931 23.331 46.1692 52.7534 55.8441 67.0131
Cre13.g574950 6.77958 4.74547 4.29037 3.09963 3.1916 3.20696 1.63787 1.71823 2.32554 3.26136 3.73029 2.67454 1.81008 2.05124 1.36254 1.32632
Cre13.g575000 45.9884 62.43 48.863 40.9092 15.2936 17.2225 4.53059 3.31316 6.28803 4.8257 12.5915 11.6533 18.013 15.3167 16.5703 16.2292
Cre13.g575050 6.94035 5.15359 3.85508 3.91434 3.44139 3.02611 1.59578 2.12273 2.3764 1.61993 4.5942 4.54184 7.1831 5.62586 6.10814 6.88691
Cre13.g575150 5.08032 5.36996 7.97212 9.56637 14.4013 12.5196 15.8278 18.455 5.9217 7.90875 4.54946 5.54043 5.26376 5.41571 4.65175 5.24932
Cre13.g575250 4.98398 2.57954 5.47773 5.03906 7.43392 8.47255 8.92913 10.086 6.70596 11.2286 5.04824 5.99774 4.59348 5.21333 5.77603 5.81033
Cre13.g575300 4.78958 4.81475 5.91901 6.98874 6.57613 7.14281 9.3179 8.36222 9.38793 12.6524 7.46126 8.09734 5.4903 5.82956 5.83436 6.0477
Cre13.g575500 5.36002 5.33929 9.20633 7.8156 7.75193 8.24538 5.69112 5.93194 4.2317 5.36748 4.96857 4.32415 5.70645 5.84598 5.92096 7.12038
Cre13.g575701 2.01853 1.21713 1.88981 1.91735 7.17387 5.85735 29.6168 29.9681 129.21 70.8324 29.4581 34.0109 9.27241 9.25006 4.58031 6.08659
Cre13.g575750 2.61227 2.32646 4.42474 5.02107 7.57939 6.71029 10.954 11.2469 17.5707 16.8705 29.5715 26.6293 40.9851 36.5374 38.1672 38.7248
Cre13.g575800 6.2734 11.2508 12.4453 12.9893 7.62783 8.79519 8.94025 6.46995 10.0917 12.8708 9.40098 11.4914 10.1534 9.6885 7.41319 8.05707
Cre13.g575900 63.6966 59.6784 27.6767 25.1094 28.4267 29.1966 34.4677 35.6262 24.6969 36.008 20.2544 19.5023 17.7413 17.7654 14.8219 15.1968
Cre13.g576000 1.10283 0.355395 0.614403 0.0536091 0.140447 0 5.29187 3.84745 6.56375 6.52898 3.40185 3.93514 0.630079 0.836661 0.306637 0.661577
Cre13.g576150 2.41717 0.929958 0.520419 0.752763 3.009 2.23676 5.96511 8.11704 7.6748 9.00605 7.7906 7.51658 7.2608 8.43382 8.34457 8.43125
Cre13.g576250 2.47875 1.44513 2.20416 2.63244 5.05119 4.18418 11.6604 8.79212 6.77956 12.0318 3.35336 4.75138 2.74527 2.92036 3.6047 3.33808
Cre13.g576300 1.27699 4.45047 5.15936 4.60964 5.82072 7.32128 12.4397 14.0769 28.5432 24.1364 16.8585 21.1784 13.7367 13.1039 12.9272 12.8026
Cre13.g576433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre13.g576700 1.25409 1.88196 0.938414 1.04286 0.884669 1.00097 0.729602 0.587799 0.926213 0.430774 1.99068 1.26022 1.34448 1.44987 1.66672 1.65263
Cre13.g576740 0.635018 0.560255 0.30804 0.242788 0.106354 0.225662 0.250469 0.294415 0.289447 0.23152 0.368156 0.290199 0.281339 0.33494 0.272136 0.396966
Cre13.g576760 43.8215 54.7575 168.055 148.671 133.707 140.436 15.8076 27.0946 5.48834 2.59682 20.211 13.4159 16.182 12.4955 11.5507 11.332
Cre13.g576800 0.0870081 0.613772 5.51764 4.31772 3.49666 3.38015 6.83278 6.06567 5.58716 5.94366 3.29487 3.3753 3.54746 2.69065 3.57728 3.11049
Cre13.g576900 0.103914 0.0784419 0.269253 0.176645 0.324665 0.196874 0.32736 0.462157 1.3977 0.811462 0.481596 0.506508 0.552974 0.46676 0.685656 0.558296
Cre13.g577000 0 0 0 0 0.0835229 0 0.058752 0 0.209486 0.082123 0.144482 0.0380783 0 0 0.0455098 0.142757
Cre13.g577100 3301.46 3272.77 4624.77 4064.15 2606.42 3331.06 322.049 532.44 1103.88 684.087 2112.85 1498.59 2031.06 1692.42 1834.69 1914.19
Cre13.g577201 0.177604 0.358688 0.152969 0.12068 0.0793622 0.0841766 0.0374112 0.0439436 0.166195 0.0800638 0.274749 0.264548 0.419335 0.300267 0.116177 0.342297
Cre13.g577400 0 0.0353546 0 0.154784 0.281754 0.199255 0.110633 0.104001 0.137651 0 0.108374 0.0711698 0.0310368 0.138102 0.0515241 0.107935
Cre13.g577500 59.9484 53.5268 35.1185 32.5171 39.6246 31.5082 45.6597 39.2807 56.0631 43.563 48.0366 43.2951 38.1866 34.5224 29.404 26.4115
Cre13.g577600 27.4221 19.1513 20.8888 18.1569 20.9958 19.1181 13.5578 14.922 37.4443 21.6604 36.3353 36.67 36.3431 31.3734 33.8621 28.5787
